주소,입력주소,경도,위도
오류동 217-10,서울시  오류동 217-10,126.861113,37.553822
오류동 14-6,서울시  오류동 14-6,126.858058,37.546368
오류동 141-11,서울시  오류동 141-11,126.859113,37.555154
오류동 19-11,서울시  오류동 19-11,126.861744,37.551062
오류동 4-76,서울시  오류동 4-76,126.860151,37.553822
오류동 267-1,서울시  오류동 267-1,126.860805,37.547296
오류동 275-3,서울시  오류동 275-3,126.861266,37.537127
오류동 14-157,서울시  오류동 14-157,126.863593,37.555252
오류동 27-20,서울시  오류동 27-20,126.860832,37.53069
오류동 200-8,서울시  오류동 200-8,126.858004,37.535808
오류동 185-1,서울시  오류동 185-1,126.846492,37.537624
오류동 184-2,서울시  오류동 184-2,126.84631,37.537694
오류동 14-161,서울시  오류동 14-161,126.849004,37.536855
오류동 1-101,서울시  오류동 1-101,126.853546,37.552857
오류동 283-2,서울시  오류동 283-2,126.855121,37.53496
오류동 14-480,서울시  오류동 14-480,126.855333,37.535872
오류동 81-184,서울시  오류동 81-184,126.848851,37.537998
오류동 202-1,서울시  오류동 202-1,126.836176,37.535982
오류동 156-146,서울시  오류동 156-146,126.83627,37.537884
오류동 235,서울시  오류동 235,126.854341,37.533402
궁동 240,서울시  궁동 240,126.854073,37.532472
궁동 156-13,서울시  궁동 156-13,126.847154,37.534333
궁동 187-5,서울시  궁동 187-5,126.851982,37.535272
궁동 285-2,서울시  궁동 285-2,126.847931,37.548531
궁동 212-2,서울시  궁동 212-2,126.842668,37.533189
궁동 156-2,서울시  궁동 156-2,126.854341,37.553414
궁동 198-14,서울시  궁동 198-14,126.834226,37.541297
궁동 284-10,서울시  궁동 284-10,126.850911,37.532774
궁동 190-146,서울시  궁동 190-146,126.859183,37.537927
온수동 22-3,서울시  온수동 22-3,126.840577,37.533079
온수동 86-21,서울시  온수동 86-21,126.837108,37.535694
온수동 158,서울시  온수동 158,126.842046,37.543437
염창동 244-33,서울시  염창동 244-33,126.837246,37.541345
염창동 276-15,서울시  염창동 276-15,126.853572,37.554101
염창동 182-18,서울시  염창동 182-18,126.850539,37.5305
염창동 253-6,서울시  염창동 253-6,126.843795,37.529822
염창동 267-11,서울시  염창동 267-11,126.849442,37.548897
등촌동 365-66,서울시  등촌동 365-66,126.84391,37.545104
등촌동 637-14,서울시  등촌동 637-14,126.849794,37.541413
등촌동 643-16,서울시  등촌동 643-16,126.854228,37.531951
등촌동 654-80,서울시  등촌동 654-80,126.848318,37.538074
등촌동 656-21,서울시  등촌동 656-21,126.835547,37.542959
등촌동 567-2,서울시  등촌동 567-2,126.843664,37.533884
등촌동 568-30,서울시  등촌동 568-30,126.847167,37.539369
등촌동 645-8,서울시  등촌동 645-8,126.847098,37.543802
등촌동 518-18,서울시  등촌동 518-18,126.843598,37.547002
등촌동 643-44,서울시  등촌동 643-44,126.848863,37.536503
등촌동 533-46,서울시  등촌동 533-46,126.843333,37.534097
등촌동 651-5,서울시  등촌동 651-5,126.836995,37.535675
등촌동 521-8,서울시  등촌동 521-8,126.83594,37.541683
등촌동 575-10,서울시  등촌동 575-10,126.840382,37.534663
등촌동 632-17,서울시  등촌동 632-17,126.849595,37.535203
화곡동 789-5,서울시  화곡동 789-5,126.846596,37.544806
화곡동 818-10,서울시  화곡동 818-10,126.852032,37.548968
화곡동 410-73,서울시  화곡동 410-73,126.843722,37.541147
화곡동 410-87,서울시  화곡동 410-87,126.842619,37.544425
화곡동 430-6,서울시  화곡동 430-6,126.848969,37.542126
화곡동 1131-23,서울시  화곡동 1131-23,126.839881,37.529062
화곡동 458-22,서울시  화곡동 458-22,126.846667,37.538013
화곡동 464-1,서울시  화곡동 464-1,126.851944,37.551733
화곡동 410-39,서울시  화곡동 410-39,126.840814,37.538929
화곡동 372-68,서울시  화곡동 372-68,126.851463,37.534447
화곡동 377-27,서울시  화곡동 377-27,126.859644,37.538076
화곡동 869-5,서울시  화곡동 869-5,126.841562,37.535918
화곡동 870-36,서울시  화곡동 870-36,126.842418,37.53471
화곡동 339-16,서울시  화곡동 339-16,126.849908,37.534017
화곡동 164-52,서울시  화곡동 164-52,126.843752,37.546544
화곡동 24-330,서울시  화곡동 24-330,126.84668,37.542284
화곡동 353-42,서울시  화곡동 353-42,126.84618,37.541738
화곡동 1128-11,서울시  화곡동 1128-11,126.848137,37.531477
화곡동 1043-13,서울시  화곡동 1043-13,126.844031,37.532869
화곡동 158-26,서울시  화곡동 158-26,126.860005,37.535935
화곡동 504-180,서울시  화곡동 504-180,126.853534,37.536629
화곡동 354-76,서울시  화곡동 354-76,126.839877,37.540253
화곡동 372-18,서울시  화곡동 372-18,126.836966,37.539711
화곡동 1061-16,서울시  화곡동 1061-16,126.837946,37.539261
화곡동 1066-6,서울시  화곡동 1066-6,126.845372,37.537586
화곡동 1114-3,서울시  화곡동 1114-3,126.852054,37.535705
화곡동 877-9,서울시  화곡동 877-9,126.833696,37.543355
화곡동 917-2,서울시  화곡동 917-2,126.84902,37.542487
화곡동 975-1,서울시  화곡동 975-1,126.852794,37.550201
화곡동 111-84,서울시  화곡동 111-84,126.847716,37.535311
화곡동 56-302,서울시  화곡동 56-302,126.861292,37.534677
화곡동 860-23,서울시  화곡동 860-23,126.850354,37.539572
화곡동 410-24,서울시  화곡동 410-24,126.84175,37.544245
화곡동 1037-26,서울시  화곡동 1037-26,126.854104,37.535617
화곡동 350-17,서울시  화곡동 350-17,126.861808,37.534952
화곡동 102-287,서울시  화곡동 102-287,126.849127,37.537713
화곡동 24-277,서울시  화곡동 24-277,126.842652,37.539325
화곡동 84-13,서울시  화곡동 84-13,126.848962,37.545478
화곡동 430-9,서울시  화곡동 430-9,126.833643,37.544562
화곡동 350-22,서울시  화곡동 350-22,126.849866,37.5338
화곡동 372-141,서울시  화곡동 372-141,126.851288,37.539211
화곡동 1045-38,서울시  화곡동 1045-38,126.841811,37.532983
화곡동 366-56,서울시  화곡동 366-56,126.861893,37.530069
화곡동 396-25,서울시  화곡동 396-25,126.840261,37.530787
화곡동 24-195,서울시  화곡동 24-195,126.842507,37.531142
화곡동 958-4,서울시  화곡동 958-4,126.838717,37.540665
화곡동 105-20,서울시  화곡동 105-20,126.857067,37.536402
화곡동 112-36,서울시  화곡동 112-36,126.8574,37.53609
화곡동 55-19,서울시  화곡동 55-19,126.838604,37.54061
화곡동 936-32,서울시  화곡동 936-32,126.845285,37.548388
화곡동 409-193,서울시  화곡동 409-193,126.850493,37.534969
화곡동 1118,서울시  화곡동 1118,126.835252,37.536423
화곡동 400-16,서울시  화곡동 400-16,126.850401,37.547618
화곡동 163-25,서울시  화곡동 163-25,126.848804,37.535925
화곡동 504-198,서울시  화곡동 504-198,126.850064,37.531207
화곡동 367-95,서울시  화곡동 367-95,126.837283,37.542651
화곡동 352-22,서울시  화곡동 352-22,126.855995,37.535518
화곡동 394-9,서울시  화곡동 394-9,126.83941,37.531671
화곡동 95-23,서울시  화곡동 95-23,126.850562,37.546656
화곡동 59-15,서울시  화곡동 59-15,126.842961,37.534706
화곡동 61-88,서울시  화곡동 61-88,126.842792,37.5332
화곡동 342-14,서울시  화곡동 342-14,126.846284,37.540857
화곡동 349-2,서울시  화곡동 349-2,126.849797,37.536836
화곡동 814-10,서울시  화곡동 814-10,126.852494,37.53506
화곡동 461-1,서울시  화곡동 461-1,126.84781,37.543169
화곡동 1079-23,서울시  화곡동 1079-23,126.843324,37.547135
화곡동 1082-29,서울시  화곡동 1082-29,126.837016,37.53945
화곡동 1084-57,서울시  화곡동 1084-57,126.861391,37.536309
화곡동 408-42,서울시  화곡동 408-42,126.859736,37.535806
화곡동 166-16,서울시  화곡동 166-16,126.837513,37.538022
화곡동 1039-7,서울시  화곡동 1039-7,126.839571,37.538817
화곡동 50-97,서울시  화곡동 50-97,126.837333,37.539408
화곡동 956-28,서울시  화곡동 956-28,126.847591,37.539716
화곡동 398-3,서울시  화곡동 398-3,126.848852,37.531295
화곡동 807-13,서울시  화곡동 807-13,126.846174,37.534782
화곡동 56-395,서울시  화곡동 56-395,126.850624,37.533033
화곡동 1057-8,서울시  화곡동 1057-8,126.84301,37.53959
화곡동 459-17,서울시  화곡동 459-17,126.842798,37.540183
화곡동 805-19,서울시  화곡동 805-19,126.846933,37.539106
화곡동 410-46,서울시  화곡동 410-46,126.847474,37.550996
화곡동 105-261,서울시  화곡동 105-261,126.836172,37.53618
화곡동 46-305,서울시  화곡동 46-305,126.843354,37.531277
화곡동 1016-9,서울시  화곡동 1016-9,126.84605,37.536926
화곡동 394-27,서울시  화곡동 394-27,126.846255,37.53682
화곡동 56-704,서울시  화곡동 56-704,126.858507,37.536245
화곡동 354-32,서울시  화곡동 354-32,126.842113,37.541257
화곡동 786-1,서울시  화곡동 786-1,126.857059,37.53697
화곡동 424-88,서울시  화곡동 424-88,126.850696,37.538674
화곡동 423-14,서울시  화곡동 423-14,126.850723,37.546522
화곡동 1074-6,서울시  화곡동 1074-6,126.854246,37.552954
화곡동 471-16,서울시  화곡동 471-16,126.849213,37.543904
화곡동 471-12,서울시  화곡동 471-12,126.835635,37.535823
화곡동 1074-5,서울시  화곡동 1074-5,126.84912,37.545543
화곡동 73-105,서울시  화곡동 73-105,126.84986,37.53936
화곡동 156-12,서울시  화곡동 156-12,126.844972,37.531969
화곡동 372-91,서울시  화곡동 372-91,126.843885,37.533499
화곡동 966-13,서울시  화곡동 966-13,126.849758,37.533448
화곡동 399-10,서울시  화곡동 399-10,126.859748,37.536446
화곡동 391-14,서울시  화곡동 391-14,126.840981,37.527415
화곡동 1049,서울시  화곡동 1049,126.847399,37.552914
화곡동 464-15,서울시  화곡동 464-15,126.838112,37.540227
화곡동 355-2,서울시  화곡동 355-2,126.853513,37.55201
화곡동 964-21,서울시  화곡동 964-21,126.83985,37.530342
화곡동 351-24,서울시  화곡동 351-24,126.84151,37.535647
화곡동 353-86,서울시  화곡동 353-86,126.839088,37.530595
화곡동 100-22,서울시  화곡동 100-22,126.846861,37.547485
화곡동 152-14,서울시  화곡동 152-14,126.849684,37.546413
화곡동 162-10,서울시  화곡동 162-10,126.8494,37.540563
화곡동 51-26,서울시  화곡동 51-26,126.845126,37.541088
화곡동 84-11,서울시  화곡동 84-11,126.857446,37.535307
화곡동 1083-7,서울시  화곡동 1083-7,126.834422,37.541046
화곡동 504-11,서울시  화곡동 504-11,126.838919,37.531269
화곡동 814-19,서울시  화곡동 814-19,126.859512,37.536363
화곡동 379-42,서울시  화곡동 379-42,126.855617,37.532838
화곡동 400-67,서울시  화곡동 400-67,126.850003,37.529297
화곡동 1083-12,서울시  화곡동 1083-12,126.853232,37.54897
화곡동 56-663,서울시  화곡동 56-663,126.840258,37.539761
화곡동 342-22,서울시  화곡동 342-22,126.839144,37.5372
화곡동 338-37,서울시  화곡동 338-37,126.848202,37.547083
화곡동 158-31,서울시  화곡동 158-31,126.848238,37.544768
화곡동 105-238,서울시  화곡동 105-238,126.843504,37.540631
화곡동 105-124,서울시  화곡동 105-124,126.851415,37.535356
화곡동 102-34,서울시  화곡동 102-34,126.857498,37.534136
화곡동 989-2,서울시  화곡동 989-2,126.843621,37.533055
화곡동 372-69,서울시  화곡동 372-69,126.83369,37.541526
화곡동 346-82,서울시  화곡동 346-82,126.845614,37.536606
화곡동 408-119,서울시  화곡동 408-119,126.847609,37.537842
화곡동 408-29,서울시  화곡동 408-29,126.846959,37.537448
화곡동 817-21,서울시  화곡동 817-21,126.842262,37.530933
화곡동 105-378,서울시  화곡동 105-378,126.849048,37.542848
화곡동 472-20,서울시  화곡동 472-20,126.844444,37.547885
화곡동 56-377,서울시  화곡동 56-377,126.844503,37.543317
화곡동 964-1,서울시  화곡동 964-1,126.838814,37.530719
화곡동 1129-26,서울시  화곡동 1129-26,126.860675,37.53131
화곡동 46-86,서울시  화곡동 46-86,126.852217,37.549465
화곡동 372-65,서울시  화곡동 372-65,126.852486,37.534132
화곡동 46-304,서울시  화곡동 46-304,126.840233,37.531138
화곡동 56-394,서울시  화곡동 56-394,126.852091,37.546572
화곡동 346-12,서울시  화곡동 346-12,126.847321,37.548462
화곡동 350-26,서울시  화곡동 350-26,126.848049,37.552641
화곡동 392-6,서울시  화곡동 392-6,126.848847,37.548531
화곡동 815-7,서울시  화곡동 815-7,126.858202,37.536224
화곡동 933-50,서울시  화곡동 933-50,126.85199,37.5362
화곡동 993-8,서울시  화곡동 993-8,126.853547,37.535791
화곡동 1081-6,서울시  화곡동 1081-6,126.843278,37.540566
화곡동 1132-8,서울시  화곡동 1132-8,126.84853,37.539752
화곡동 425-22,서울시  화곡동 425-22,126.849354,37.542076
화곡동 352-4,서울시  화곡동 352-4,126.854699,37.535902
화곡동 355-31,서울시  화곡동 355-31,126.841408,37.530528
화곡동 24-45,서울시  화곡동 24-45,126.840308,37.537978
화곡동 29-198,서울시  화곡동 29-198,126.849724,37.532736
화곡동 56-35,서울시  화곡동 56-35,126.854053,37.552258
화곡동 98-102,서울시  화곡동 98-102,126.837274,37.539534
화곡동 820-7,서울시  화곡동 820-7,126.84225,37.540484
화곡동 1044-4,서울시  화곡동 1044-4,126.84003,37.531848
화곡동 355-21,서울시  화곡동 355-21,126.845863,37.536582
화곡동 815-12,서울시  화곡동 815-12,126.848278,37.53993
화곡동 864-20,서울시  화곡동 864-20,126.848194,37.543182
화곡동 891-28,서울시  화곡동 891-28,126.834757,37.545672
화곡동 954-4,서울시  화곡동 954-4,126.83946,37.571506
화곡동 1078-22,서울시  화곡동 1078-22,126.842005,37.569449
화곡동 368-32,서울시  화곡동 368-32,126.837253,37.575124
화곡동 29-25,서울시  화곡동 29-25,126.834103,37.549909
화곡동 46-391,서울시  화곡동 46-391,126.835454,37.551058
화곡동 105-400,서울시  화곡동 105-400,126.834404,37.549471
화곡동 164-51,서울시  화곡동 164-51,126.838138,37.553175
화곡동 823-17,서울시  화곡동 823-17,126.839651,37.554127
화곡동 353-33,서울시  화곡동 353-33,126.83844,37.554854
화곡동 1042-11,서울시  화곡동 1042-11,126.833576,37.553229
화곡동 408-63,서울시  화곡동 408-63,126.834551,37.55095
화곡동 409-113,서울시  화곡동 409-113,126.832422,37.553938
화곡동 410-166,서울시  화곡동 410-166,126.824366,37.546587
화곡동 424-205,서울시  화곡동 424-205,126.824932,37.547287
화곡동 50-7,서울시  화곡동 50-7,126.81315,37.559504
화곡동 80-50,서울시  화곡동 80-50,126.813259,37.55837
화곡동 98-40,서울시  화곡동 98-40,126.810954,37.559572
화곡동 355-39,서울시  화곡동 355-39,126.809918,37.562751
화곡동 794-7,서울시  화곡동 794-7,126.814374,37.555128
화곡동 956-23,서울시  화곡동 956-23,126.815432,37.557689
화곡동 455-2,서울시  화곡동 455-2,126.812652,37.556651
화곡동 424-158,서울시  화곡동 424-158,126.811576,37.558848
화곡동 42-50,서울시  화곡동 42-50,126.813159,37.563964
